,0,1
13996,88-79-5B,"Konka Group Co., Ltd."
13997,00-1A-34,"Konka Group Co., Ltd."
13998,20-A9-0E,TCT mobile ltd
13999,8C-99-E6,TCT mobile ltd
14000,74-5C-9F,TCT mobile ltd
14001,0C-BD-51,TCT mobile ltd
14002,E4-2D-02,TCT mobile ltd
14003,3C-E5-A6,"Hangzhou H3C Technologies Co., Limited"
14004,3C-8C-40,"Hangzhou H3C Technologies Co., Limited"
14005,B0-45-19,TCT mobile ltd
14006,A8-15-59,"Breathometer, Inc."
14007,C0-97-27,SAMSUNG ELECTRO-MECHANICS(THAILAND)
14008,2C-5A-8D,SYSTRONIK Elektronik u. Systemtechnik GmbH
14009,8C-89-7A,AUGTEK
14010,54-ED-A3,"Navdy, Inc."
14011,04-65-65,Testop
14012,04-27-58,"HUAWEI TECHNOLOGIES CO.,LTD"
14013,3C-92-DC,Octopod Technology Co. Ltd.
14014,60-38-E0,Belkin International Inc.
14015,F0-FD-A0,Acurix Networks Pty Ltd
14016,38-76-D1,Euronda SpA
14017,C4-8F-07,"Shenzhen Yihao Hulian Science and Technology Co., Ltd."
14018,00-9E-1E,"Cisco Systems, Inc"
14019,00-25-50,"Riverbed Technology, Inc."
14020,D8-5B-2A,"Samsung Electronics Co.,Ltd"
14021,AC-C3-3A,"Samsung Electronics Co.,Ltd"
14022,F4-5B-73,"Wanjiaan Interconnected Technology Co., Ltd"
14023,00-21-E2,visago Systems & Controls GmbH & Co. KG
14024,28-F1-0E,Dell Inc.
14025,C4-A3-66,zte corporation
14026,00-14-B4,General Dynamics United Kingdom Ltd
14027,A0-B4-37, GD Mission Systems
14028,50-52-D2,"Hangzhou Telin Technologies Co., Limited"
14029,1C-D6-BD,"LEEDARSON LIGHTING CO., LTD."
14030,9C-DD-1F,"Intelligent Steward Co.,Ltd"
14031,00-EB-D5,"Cisco Systems, Inc"
14032,1C-7B-23,"Qingdao Hisense Communications Co.,Ltd."
14033,90-CF-7D,"Qingdao Hisense Communications Co.,Ltd."
14034,F8-F0-82,NAG LLC
14035,40-F4-13,Rubezh
14036,2C-09-4D,"Raptor Engineering, LLC"
14037,88-79-7E,"Motorola Mobility LLC, a Lenovo Company"
14038,40-C7-29,Sagemcom Broadband SAS
14039,AC-04-0B,"Peloton Interactive, Inc"
14040,00-60-74,QSC LLC
14041,34-ED-0B," Shanghai XZ-COM.CO.,Ltd."
14042,00-10-C1,"OI ELECTRIC CO.,LTD"
14043,20-6A-8A,Wistron Infocomm (Zhongshan) Corporation
14044,F0-DE-F1,Wistron Infocomm (Zhongshan) Corporation
14045,F8-0F-41,Wistron Infocomm (Zhongshan) Corporation
14046,94-DF-4E,"Wistron InfoComm(Kunshan)Co.,Ltd."
14047,48-A9-D2,Wistron Neweb Corporation
14048,68-3E-34,"MEIZU Technology Co., Ltd."
14049,00-1E-C0,Microchip Technology Inc.
14050,3C-07-71,Sony Corporation
14051,D8-D4-3C,Sony Corporation
14052,00-A0-12,"Telco Systems, Inc. "
14053,94-61-1E,"Wata Electronics Co.,Ltd. "
14054,5C-A8-6A,"HUAWEI TECHNOLOGIES CO.,LTD"
14055,00-0A-68,Solarflare Communications Inc
14056,0C-D5-02,Westell Technologies Inc.
14057,00-16-36,QUANTA COMPUTER INC.
14058,00-C0-9F,QUANTA COMPUTER INC.
14059,54-AB-3A,QUANTA COMPUTER INC.
14060,08-9E-01,QUANTA COMPUTER INC.
14061,00-19-9D,"Vizio, Inc"
14062,6C-0B-84,"Universal Global Scientific Industrial Co., Ltd."
14063,E4-50-9A,HW Communications Ltd
14064,70-29-00,"Shenzhen ChipTrip Technology Co,Ltd"
14065,20-4C-03,Aruba Networks
14066,90-F0-52,"MEIZU Technology Co., Ltd."
14067,00-0E-1E,QLogic Corporation
14068,D8-EB-97,"TRENDnet, Inc."
14069,14-61-02,"Alpine Electronics, Inc."
14070,90-03-B7,PARROT SA
14071,0C-FE-45,Sony Interactive Entertainment Inc.
14072,F8-D0-AC,Sony Interactive Entertainment Inc.
14073,00-D9-D1,Sony Interactive Entertainment Inc.
14074,00-04-1F,Sony Interactive Entertainment Inc.
14075,00-1D-0D,Sony Interactive Entertainment Inc.
14076,7C-C7-09,"SHENZHEN RF-LINK TECHNOLOGY CO.,LTD."
14077,38-B8-EB,IEEE Registration Authority
14078,38-FD-FE,IEEE Registration Authority
14079,7C-47-7C,IEEE Registration Authority
14080,50-FF-99,IEEE Registration Authority
14081,68-91-D0,IEEE Registration Authority
14082,28-36-38,IEEE Registration Authority
14083,2C-6A-6F,IEEE Registration Authority
14084,BC-34-00,IEEE Registration Authority
14085,B4-37-D1,IEEE Registration Authority
14086,D4-55-BE,"SHENZHEN FAST TECHNOLOGIES CO.,LTD"
14087,F4-0E-11,IEEE Registration Authority
14088,A4-3B-FA,IEEE Registration Authority
14089,CC-1B-E0,IEEE Registration Authority
14090,80-7B-85,IEEE Registration Authority
14091,54-9A-11,IEEE Registration Authority
14092,B8-D8-12,IEEE Registration Authority
14093,1C-CA-E3,IEEE Registration Authority
14094,74-19-F8,IEEE Registration Authority
14095,1C-21-D1,IEEE Registration Authority
14096,80-E4-DA,IEEE Registration Authority
14097,2C-D1-41,IEEE Registration Authority
14098,8C-A6-DF,"TP-LINK TECHNOLOGIES CO.,LTD."
14099,00-E0-91,LG Electronics
14100,6C-D0-32,LG Electronics
14101,C0-41-F6,LG ELECTRONICS INC
14102,40-4A-D4,Widex A/S
14103,00-22-CF,PLANEX COMMUNICATIONS INC.
14104,A8-4E-3F,Hitron Technologies. Inc
14105,00-A7-42,"Cisco Systems, Inc"
14106,00-14-78,"TP-LINK TECHNOLOGIES CO.,LTD."
14107,00-16-7A,Skyworth Overseas Development Ltd.
14108,28-BE-03,TCT mobile ltd
14109,F4-C6-13,"Alcatel-Lucent Shanghai Bell Co., Ltd"
14110,D8-26-B9,"Guangdong Coagent Electronics S&amp;T Co.,Ltd."
14111,FC-B0-C4,"Shanghai DareGlobal Technologies Co.,Ltd"
14112,24-AF-4A,Alcatel-Lucent IPD
14113,00-1A-F0,Alcatel-Lucent IPD
14114,AC-9C-E4,"Alcatel-Lucent Shanghai Bell Co., Ltd"
14115,D8-47-10,Sichuan Changhong Electric Ltd.
14116,00-0E-40,Nortel Networks
14117,00-11-58,Nortel Networks
14118,00-11-F9,Nortel Networks
14119,00-0F-6A,Nortel Networks
14120,00-12-83,Nortel Networks
14121,00-04-38,Nortel Networks
14122,00-23-47,ProCurve Networking by HP
14123,00-25-61,ProCurve Networking by HP
14124,00-80-58,PRINTER SYSTEMS CORP.
14125,00-14-0D,Nortel Networks
14126,00-17-65,Nortel Networks
14127,00-18-B0,Nortel Networks
14128,00-1B-25,Nortel Networks
14129,00-1D-AF,Nortel Networks
14130,00-16-6D,"Yulong Computer Telecommunication Scientific (Shenzhen) Co.,Ltd"
14131,00-16-F2,"Dmobile System Co., Ltd."
14132,00-01-38,XAVi Technologies Corp.
14133,3C-91-57,"Yulong Computer Telecommunication Scientific (Shenzhen) Co.,Ltd"
14134,00-00-D8,"Novell, Inc."
14135,00-10-87,XSTREAMIS PLC
14136,7C-06-23,Ultra Electronics Sonar System Division
14137,00-25-55,Visonic Technologies 1993 Ltd.
14138,48-FD-8E,"HUAWEI TECHNOLOGIES CO.,LTD"
14139,24-44-27,"HUAWEI TECHNOLOGIES CO.,LTD"
14140,B4-A9-84,Symantec Corporation
14141,34-07-4F,"AccelStor, Inc."
14142,58-E8-76,IEEE Registration Authority
14143,3C-2D-B7,Texas Instruments
14144,00-23-D4,Texas Instruments
14145,00-18-31,Texas Instruments
14146,D0-8C-B5,Texas Instruments
14147,B4-EE-D4,Texas Instruments
14148,CC-8C-E3,Texas Instruments
14149,10-2E-AF,Texas Instruments
14150,64-7B-D4,Texas Instruments
14151,00-17-E8,Texas Instruments
14152,00-17-E6,Texas Instruments
14153,B0-B4-48,Texas Instruments
14154,50-56-63,Texas Instruments
14155,3C-7D-B1,Texas Instruments
14156,40-98-4E,Texas Instruments
14157,00-12-D1,Texas Instruments
14158,88-C2-55,Texas Instruments
14159,E0-C7-9D,Texas Instruments
14160,90-59-AF,Texas Instruments
14161,B4-99-4C,Texas Instruments
14162,70-FF-76,Texas Instruments
14163,50-72-24,Texas Instruments
14164,50-65-83,Texas Instruments
14165,BC-28-2C,e-Smart Systems Pvt. Ltd
14166,54-6C-0E,Texas Instruments
14167,D8-E7-2B,"NetScout Systems, Inc."
14168,04-FE-A1,"Fihonest communication co.,Ltd"
14169,2C-AC-44,CONEXTOP
14170,A8-BD-27,Hewlett Packard Enterprise
14171,98-1E-0F,Jeelan (Shanghai Jeelan Technology Information Inc
14172,54-8C-A0,Liteon Technology Corporation
14173,00-1C-A8,AirTies Wireless Networks
14174,00-17-D5,"Samsung Electronics Co.,Ltd"
14175,00-12-47,"Samsung Electronics Co.,Ltd"
14176,E4-12-1D,"Samsung Electronics Co.,Ltd"
14177,68-48-98,"Samsung Electronics Co.,Ltd"
14178,F4-09-D8,SAMSUNG ELECTRO-MECHANICS(THAILAND)
14179,B4-79-A7,SAMSUNG ELECTRO-MECHANICS(THAILAND)
14180,00-23-39,"Samsung Electronics Co.,Ltd"
14181,D4-87-D8,"Samsung Electronics Co.,Ltd"
14182,18-46-17,"Samsung Electronics Co.,Ltd"
14183,50-01-BB,"Samsung Electronics Co.,Ltd"
14184,38-0A-94,"Samsung Electronics Co.,Ltd"
14185,D8-57-EF,"Samsung Electronics Co.,Ltd"
14186,1C-66-AA,"Samsung Electronics Co.,Ltd"
14187,58-C3-8B,"Samsung Electronics Co.,Ltd"
14188,00-1E-E2,"Samsung Electronics Co.,Ltd"
14189,00-1C-43,"Samsung Electronics Co.,Ltd"
14190,00-1D-25,"Samsung Electronics Co.,Ltd"
14191,3C-5A-37,"Samsung Electronics Co.,Ltd"
14192,54-9B-12,"Samsung Electronics Co.,Ltd"
14193,3C-8B-FE,"Samsung Electronics Co.,Ltd"
14194,00-26-5D,"Samsung Electronics Co.,Ltd"
14195,D4-E8-B2,"Samsung Electronics Co.,Ltd"
14196,08-08-C2,"Samsung Electronics Co.,Ltd"
14197,B0-C4-E7,"Samsung Electronics Co.,Ltd"
14198,D8-90-E8,"Samsung Electronics Co.,Ltd"
14199,34-AA-8B,"Samsung Electronics Co.,Ltd"
14200,24-C6-96,"Samsung Electronics Co.,Ltd"
14201,18-1E-B0,"Samsung Electronics Co.,Ltd"
14202,20-D3-90,"Samsung Electronics Co.,Ltd"
14203,34-31-11,"Samsung Electronics Co.,Ltd"
14204,34-BE-00,"Samsung Electronics Co.,Ltd"
14205,78-52-1A,"Samsung Electronics Co.,Ltd"
14206,18-D2-76,"HUAWEI TECHNOLOGIES CO.,LTD"
14207,78-25-AD,"Samsung Electronics Co.,Ltd"
14208,F4-D9-FB,"Samsung Electronics Co.,Ltd"
14209,00-17-C9,"Samsung Electronics Co.,Ltd"
14210,00-16-6B,"Samsung Electronics Co.,Ltd"
14211,00-16-6C,"Samsung Electronics Co.,Ltd"
14212,E4-7C-F9,"Samsung Electronics Co.,Ltd"
14213,90-18-7C,"SAMSUNG ELECTRO MECHANICS CO., LTD."
14214,FC-1F-19,"SAMSUNG ELECTRO MECHANICS CO., LTD."
14215,50-CC-F8,"SAMSUNG ELECTRO MECHANICS CO., LTD."
14216,98-0C-82,"SAMSUNG ELECTRO MECHANICS CO., LTD."
14217,00-21-19,"SAMSUNG ELECTRO MECHANICS CO., LTD."
14218,00-24-54,"Samsung Electronics Co.,Ltd"
14219,20-D5-BF,"Samsung Electronics Co.,Ltd"
14220,30-CD-A7,"Samsung Electronics Co.,Ltd"
14221,5C-0A-5B,"SAMSUNG ELECTRO MECHANICS CO., LTD."
14222,54-35-30,"Hon Hai Precision Ind. Co.,Ltd."
14223,30-0E-D5,"Hon Hai Precision Ind. Co.,Ltd."
14224,D0-27-88,"Hon Hai Precision Ind. Co.,Ltd."
14225,00-14-A4,"Hon Hai Precision Ind. Co.,Ltd."
14226,00-16-CE,"Hon Hai Precision Ind. Co.,Ltd."
14227,00-1D-D9,"Hon Hai Precision Ind. Co.,Ltd."
14228,00-1F-E2,"Hon Hai Precision Ind. Co.,Ltd."
14229,00-22-69,"Hon Hai Precision Ind. Co.,Ltd."
14230,40-49-0F,"Hon Hai Precision Ind. Co.,Ltd."
14231,28-56-5A,"Hon Hai Precision Ind. Co.,Ltd."
14232,00-1F-3A,"Hon Hai Precision Ind. Co.,Ltd."
14233,50-63-13,"Hon Hai Precision Ind. Co.,Ltd."
14234,78-E4-00,"Hon Hai Precision Ind. Co.,Ltd."
14235,8C-7C-B5,"Hon Hai Precision Ind. Co.,Ltd."
14236,EC-55-F9,"Hon Hai Precision Ind. Co.,Ltd."
14237,C0-38-96,"Hon Hai Precision Ind. Co.,Ltd."
14238,2C-33-7A,"Hon Hai Precision Ind. Co.,Ltd."
14239,AC-D1-B8,"Hon Hai Precision Ind. Co.,Ltd."
14240,48-E2-44,"Hon Hai Precision Ind. Co.,Ltd."
14241,30-F7-72,"Hon Hai Precision Ind. Co.,Ltd."
14242,90-48-9A,"Hon Hai Precision Ind. Co.,Ltd."
14243,94-39-E5,"Hon Hai Precision Ind. Co.,Ltd."
14244,5C-86-13,"Beijing Zhoenet Technology Co., Ltd"
14245,C8-B2-1E,CHIPSEA TECHNOLOGIES (SHENZHEN) CORP.
14246,50-3F-98,CMITECH
14247,B0-72-BF,"Murata Manufacturing Co., Ltd."
14248,60-0B-03,"Hangzhou H3C Technologies Co., Limited"
14249,A4-14-37,"Hangzhou Hikvision Digital Technology Co.,Ltd."
14250,88-4C-CF,"Pulzze Systems, Inc"
14251,38-52-1A,Nokia
14252,84-DB-FC,Nokia
14253,14-3E-60,Nokia
14254,D4-E3-3F,Nokia
14255,54-54-CF,"PROBEDIGITAL CO.,LTD"
14256,F0-D5-BF,Intel Corporate
14257,C8-7E-75,"Samsung Electronics Co.,Ltd"
14258,00-23-3A,"Samsung Electronics Co.,Ltd"
14259,1C-9D-3E,Integrated Device Technology (Malaysia) Sdn. Bhd.
14260,74-8A-69,"Korea Image Technology Co., Ltd"
14261,30-B6-4F,Juniper Networks
14262,DC-0D-30,"Shenzhen Feasycom Technology Co., Ltd."
14263,00-87-31,"Cisco Systems, Inc"
14264,B4-EF-FA,"Lemobile Information Technology (Beijing) Co., Ltd."
14265,94-95-A0,"Google, Inc."
14266,00-05-EE,Vanderbilt International (SWE) AB 
14267,38-D5-47,ASUSTek COMPUTER INC.
14268,38-3A-21,IEEE Registration Authority
14269,4C-F9-5D,"HUAWEI TECHNOLOGIES CO.,LTD"
14270,84-21-F1,"HUAWEI TECHNOLOGIES CO.,LTD"
14271,70-79-90,"HUAWEI TECHNOLOGIES CO.,LTD"
14272,CC-FD-17,TCT mobile ltd
14273,3C-8B-CD,"Alcatel-Lucent Shanghai Bell Co., Ltd"
14274,E4-3E-D7,Arcadyan Corporation
14275,24-88-94,shenzhen lensun Communication Technology LTD
14276,60-A4-D0,"Samsung Electronics Co.,Ltd"
14277,00-B0-CE,Viveris Technologies
14278,E0-0D-B9,"Cree, Inc."
14279,40-FE-0D,MAXIO
14280,98-40-BB,Dell Inc.
14281,E0-4F-BD,"SICHUAN TIANYI COMHEART TELECOMCO.,LTD"
14282,00-B0-E1,"Cisco Systems, Inc"
14283,00-06-F4,Prime Electronics & Satellitics Inc.
14284,AC-E7-7B,"SICHUAN TIANYI COMHEART TELECOMCO.,LTD"
14285,24-A4-3C,Ubiquiti Networks Inc.
14286,D4-E9-0B,"CVT CO.,LTD"
14287,78-8A-20,Ubiquiti Networks Inc.
14288,28-EE-52,"TP-LINK TECHNOLOGIES CO.,LTD."
14289,90-5C-44,"Compal Broadband Networks, Inc."
14290,FC-37-2B,"SICHUAN TIANYI COMHEART TELECOMCO.,LTD"
14291,0C-D8-6C,"SHENZHEN FAST TECHNOLOGIES CO.,LTD"
14292,4C-E1-73,IEEE Registration Authority
14293,8C-60-E7,"MPGIO CO.,LTD"
14294,2C-0E-3D,SAMSUNG ELECTRO-MECHANICS(THAILAND)
14295,24-C4-4A,zte corporation
14296,B8-3A-9D,Alarm.com
14297,00-BB-C1,CANON INC.
14298,1C-14-B3,Airwire Technologies
14299,2C-C2-60,Oracle Corporation 
14300,40-71-83,Juniper Networks
14301,00-59-DC,"Cisco Systems, Inc"
14302,1C-C0-E1,IEEE Registration Authority
14303,00-74-9C,"Ruijie Networks Co.,LTD"
14304,00-27-1C,MERCURY CORPORATION
14305,E0-D9-E3,Eltex Enterprise Ltd.
14306,50-98-F3,Rheem Australia Pty Ltd
14307,70-1C-E7,Intel Corporate
14308,CC-94-70,"Kinestral Technologies, Inc."
14309,F0-21-9D,Cal-Comp Electronics & Communications Company Ltd.
14310,00-0B-2E,Cal-Comp Electronics & Communications Company Ltd.
14311,88-5B-DD,Aerohive Networks Inc.
14312,08-EA-44,Aerohive Networks Inc.
14313,50-6B-8D,Nutanix
14314,00-38-DF,"Cisco Systems, Inc"
14315,00-6B-F1,"Cisco Systems, Inc"
14316,20-D2-5F,SmartCap Technologies
14317,3C-FA-43,"HUAWEI TECHNOLOGIES CO.,LTD"
14318,14-5F-94,"HUAWEI TECHNOLOGIES CO.,LTD"
14319,4C-11-BF,"Zhejiang Dahua Technology Co., Ltd."
14320,00-00-64,Yokogawa Digital Computer Corporation
14321,00-23-F7,Private
14322,90-D7-BE,Wavelab Global Inc.
14323,68-69-75,Angler Labs Inc
14324,00-24-48,"SpiderCloud Wireless, Inc"
14325,7C-03-C9,"Shenzhen YOUHUA Technology Co., Ltd"
14326,64-DB-43,"Motorola (Wuhan) Mobility Technologies Communication Co., Ltd."
14327,D0-58-A8,zte corporation
14328,D0-71-C4,zte corporation
14329,3C-80-AA,Ransnet Singapore Pte Ltd
14330,7C-EB-AE,Ridgeline Instruments
14331,E8-9E-B4,"Hon Hai Precision Ind. Co.,Ltd."
14332,AC-83-F3,"AMPAK Technology, Inc."
14333,18-DB-F2,Dell Inc.
14334,00-00-48,Seiko Epson Corporation
14335,C0-BF-C0,"HUAWEI TECHNOLOGIES CO.,LTD"
14336,A0-8C-F8,"HUAWEI TECHNOLOGIES CO.,LTD"
14337,54-B5-6C,"Xi'an NovaStar Tech Co., Ltd"
14338,FC-3C-E9,"Tsingtong Technologies Co, Ltd."
14339,04-B6-48,ZENNER
14340,FC-10-C6,Taicang T&W Electronics
14341,34-4C-C8,Echodyne Corp
14342,94-8F-EE,Verizon Telematics
14343,5C-4A-1F,"SICHUAN TIANYI COMHEART TELECOMCO., LTD"
14344,0C-8D-DB,Cisco Meraki
14345,B0-F9-63,"Hangzhou H3C Technologies Co., Limited"
14346,98-B6-E9,"Nintendo Co.,Ltd"
14347,88-09-AF,Masimo Corporation
14348,00-E0-6C,Ultra Electronics Command & Control Systems
14349,00-90-58,Ultra Electronics Command & Control Systems
14350,F8-98-3A,Leeman International (HongKong) Limited
14351,4C-EC-EF,"Soraa, Inc."
14352,70-2D-84,i4C Innovations
14353,CC-9F-7A,"Chiun Mai Communication Systems, Inc"
14354,44-62-46,Comat AG
14355,C8-AA-55,"Hunan Comtom Electronic Incorporated Co.,Ltd"
14356,14-2F-FD,LT SECURITY INC
14357,00-0D-2C,Net2Edge Limited
14358,EC-E1-54,"Beijing Unisound Information Technology Co.,Ltd."
14359,60-C6-58,"PHYTRONIX Co.,Ltd."
14360,38-45-4C,"Light Labs, Inc."
14361,C8-94-BB,"HUAWEI TECHNOLOGIES CO.,LTD"
14362,D0-FF-98,"HUAWEI TECHNOLOGIES CO.,LTD"
14363,50-04-B8,"HUAWEI TECHNOLOGIES CO.,LTD"
14364,10-B1-F8,"HUAWEI TECHNOLOGIES CO.,LTD"
14365,14-AB-C5,Intel Corporate
14366,A4-62-DF,"DS Global. Co., LTD"
14367,50-D2-13,CviLux Corporation
14368,44-D4-37,Inteno Broadband Technology AB
14369,78-AF-58,GIMASI SA
14370,00-07-1C,AT&T
14371,2C-9A-A4,Eolo SpA
14372,00-21-83,ANDRITZ HYDRO GmbH
14373,84-04-D2,Kirale Technologies SL
14374,08-3E-5D,Sagemcom Broadband SAS
14375,74-9C-E3,"KodaCloud Canada, Inc"
14376,CC-2D-21,"Tenda Technology Co.,Ltd.Dongguan branch"
14377,8C-78-D7,"SHENZHEN FAST TECHNOLOGIES CO.,LTD"
14378,3C-BD-3E,"Beijing Xiaomi Electronics Co., Ltd."
14379,2C-4D-54,ASUSTek COMPUTER INC.
14380,34-96-72,"TP-LINK TECHNOLOGIES CO.,LTD."
14381,00-17-9B,"CHANT SINCERE CO.,LTD"
14382,08-00-27,PCS Systemtechnik GmbH
14383,34-84-46,Ericsson AB
14384,A4-A1-C2,Ericsson AB
14385,B0-F1-EC,"AMPAK Technology, Inc."
14386,B0-C4-6C,Senseit
14387,14-89-51,"LCFC(HeFei) Electronics Technology co., ltd"
14388,F8-75-88,"HUAWEI TECHNOLOGIES CO.,LTD"
14389,BC-3F-8F,"HUAWEI TECHNOLOGIES CO.,LTD"
14390,04-DE-F2,Shenzhen ECOM Technology Co. Ltd
14391,00-D0-71,ECHELON CORP.
14392,00-30-C5,"CADENCE DESIGN SYSTEMS, INC."
14393,50-40-61,Nokia
14394,54-E3-F6,Alcatel-Lucent
14395,B0-C2-05,BIONIME
14396,0C-61-CF,Texas Instruments
14397,7C-26-64,Sagemcom Broadband SAS
14398,E4-7D-EB,"Shanghai Notion Information Technology CO.,LTD."
14399,A0-02-DC,Amazon Technologies Inc.
14400,0C-47-C9,Amazon Technologies Inc.
14401,74-75-48,Amazon Technologies Inc.
14402,AC-63-BE,Amazon Technologies Inc.
14403,40-FA-7F,Preh Car Connect GmbH
14404,F8-AB-05,Sagemcom Broadband SAS
14405,C0-02-8D,"WINSTAR Display CO.,Ltd"
14406,D8-32-14,"Tenda Technology Co.,Ltd.Dongguan branch"
14407,7C-78-7E,"Samsung Electronics Co.,Ltd"
14408,C0-D3-C0,"Samsung Electronics Co.,Ltd"
14409,F0-97-E5,"TAMIO, INC"
14410,F4-E4-AD,zte corporation
14411,F8-59-71,Intel Corporate
14412,F4-96-34,Intel Corporate
14413,14-4F-D7,IEEE Registration Authority
14414,6C-4B-90,LiteON
14415,F8-FF-0B,Electronic Technology Inc.
14416,38-F1-35,SensorTec-Canada
14417,90-F3-05,"HUMAX Co., Ltd."
14418,98-AA-FC,IEEE Registration Authority
14419,B8-D5-0B,"Sunitec Enterprise Co.,Ltd"
14420,28-A6-DB,"HUAWEI TECHNOLOGIES CO.,LTD"
14421,C8-F8-6D,"Alcatel-Lucent Shanghai Bell Co., Ltd"
14422,D4-5F-25,"Shenzhen YOUHUA Technology Co., Ltd"
14423,9C-E9-51,"Shenzhen Sang Fei Consumer Communications Ltd., Co."
14424,DC-08-56,Alcatel-Lucent Enterprise
14425,E8-FD-E8,CeLa Link Corporation
14426,18-12-12,Cepton Technologies
14427,08-ED-02,IEEE Registration Authority
14428,B4-41-7A,"SHENZHEN GONGJIN ELECTRONICS CO.,LT"
14429,F4-DE-0C,ESPOD Ltd.
14430,BC-8A-E8,"QING DAO HAIER TELECOM CO.,LTD."
14431,44-04-44,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
14432,C0-9F-05,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
14433,CC-2D-83,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
14434,38-29-5A,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
14435,4C-1A-3D,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
14436,A8-1B-5A,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
14437,DC-6D-CD,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
14438,70-D3-79,"Cisco Systems, Inc"
14439,7C-4F-7D,Sawwave
14440,18-52-07,"SICHUAN TIANYI COMHEART TELECOMCO., LTD"
14441,98-74-DA,Infinix mobility limited
14442,14-3F-27,Noccela Oy
14443,64-35-1C,e-CON SYSTEMS INDIA PVT LTD
14444,0C-B9-12,JM-DATA GmbH
14445,18-93-D7,Texas Instruments
14446,EC-36-3F,Markov Corporation
14447,54-FA-3E,"Samsung Electronics Co.,Ltd"
14448,0C-89-10,"Samsung Electronics Co.,Ltd"
14449,FC-F1-36,"Samsung Electronics Co.,Ltd"
14450,98-1D-FA,"Samsung Electronics Co.,Ltd"
14451,84-A4-66,"Samsung Electronics Co.,Ltd"
14452,18-67-B0,"Samsung Electronics Co.,Ltd"
14453,CC-B1-1A,"Samsung Electronics Co.,Ltd"
14454,B8-BB-AF,"Samsung Electronics Co.,Ltd"
14455,60-C5-AD,"Samsung Electronics Co.,Ltd"
14456,28-39-5E,"Samsung Electronics Co.,Ltd"
14457,C4-AE-12,"Samsung Electronics Co.,Ltd"
14458,10-D0-7A,"AMPAK Technology, Inc."
14459,B8-77-C3,METER Group
14460,F0-74-85,"NGD Systems, Inc."
14461,DC-74-A8,"Samsung Electronics Co.,Ltd"
14462,C0-87-EB,"Samsung Electronics Co.,Ltd"
14463,E8-B6-C2,Juniper Networks
14464,74-F6-1C,HTC Corporation
14465,34-38-B7,"HUMAX Co., Ltd."
14466,5C-1A-6F,"Cambridge Industries(Group) Co.,Ltd."
14467,B0-89-C2,Zyptonite
14468,F0-D4-F6,Lars Thrane A/S
14469,48-7D-2E,"TP-LINK TECHNOLOGIES CO.,LTD."
14470,04-03-D6,"Nintendo Co.,Ltd"
14471,A0-AF-BD,Intel Corporate
14472,34-D9-54,WiBotic Inc.
14473,6C-60-EB,"ZHI YUAN ELECTRONICS CO., LIMITED"
14474,AC-4E-2E,Shenzhen JingHanDa Electronics Co.Ltd
14475,B4-00-16, INGENICO TERMINALS SAS
14476,00-27-E3,"Cisco Systems, Inc"
14477,A0-34-1B,"TrackR, Inc"
14478,FC-A6-67,Amazon Technologies Inc.
14479,78-45-01,Biamp Systems
14480,48-8D-36,Arcadyan Corporation
14481,98-6F-60,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
14482,4C-18-9A,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
14483,E4-5D-52,Avaya Inc
14484,38-BB-3C,Avaya Inc
14485,C0-57-BC,Avaya Inc
14486,D4-78-56,Avaya Inc
14487,14-61-2F,Avaya Inc
14488,70-7C-69,Avaya Inc
14489,A4-78-86,Avaya Inc
14490,44-32-2A,Avaya Inc
14491,04-8A-15,Avaya Inc
14492,6C-A8-49,Avaya Inc
14493,A4-25-1B,Avaya Inc
14494,00-04-0D,Avaya Inc
14495,FC-83-99,Avaya Inc
14496,60-31-3B,Sunnovo International Limited
14497,00-1C-FA,Alarm.com
14498,B4-E6-2A,LG Innotek
14499,E4-5A-A2,"vivo Mobile Communication Co., Ltd."
14500,EC-DF-3A,"vivo Mobile Communication Co., Ltd."
14501,F4-70-AB,"vivo Mobile Communication Co., Ltd."
14502,50-18-4C,Platina Systems Inc.
14503,CC-46-39,"WAAV, Inc."
14504,E4-A7-49,Palo Alto Networks
14505,78-6D-94,Palo Alto Networks
14506,30-B1-64,Power Electronics International Inc.
14507,3C-F5-91,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
14508,60-21-01,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
14509,60-47-62,"Beijing Sensoro Technology Co.,Ltd."
14510,7C-E2-CA,Juniper Networks
14511,B0-DF-C1,"Tenda Technology Co.,Ltd.Dongguan branch"
14512,70-78-8B,"vivo Mobile Communication Co., Ltd."
14513,70-65-A3,"Kandao lightforge Co., Ltd."
14514,70-6E-6D,"Cisco Systems, Inc"
